gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned
fire_00219,7d9de7fd-f95d-4edb-bda6-804b734eedc8,Refuge Fire,2017-06-13,38.68347,-122.2654,22.0
fire_00220,f32d4562-5032-4645-ac8f-afb3fab4c704,Pleyto Fire,2017-06-11,35.902149,-120.983684,32.0
fire_00221,a9d270c5-aacb-4dad-a34e-ab28a7192248,Monterey Fire,2017-06-11,36.616986,-120.369347,450.0
fire_00222,0956bfcb-8915-4163-b4ed-4f3a6ab32895,Tivy Fire,2017-06-11,36.8005,-119.35901,76.0
fire_00223,5d521085-d92f-4664-b17b-732783658daa,Red Fire,2017-06-11,37.85137,-120.45268,38.0
fire_00224,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea,Valley Fire,2017-06-13,33.584036,-116.972036,33.0
fire_00225,3fc7de4e-3a0f-45e9-be1f-801f88770883,Douglas Fire,2017-06-13,33.23281,-117.29509,50.0
fire_00226,5f0c7697-7be3-49af-b98c-f5789e3ca6f9,King Fire,2017-06-13,35.8556,-118.74542,135.0
fire_00227,338af3e2-098b-4d1b-8f98-6020b212b68f,Reed Fire,2017-06-13,33.52584,-116.85226,20.0
fire_00228,1c51deff-5b43-4f54-8acc-a682f830815a,Lucy Fire,2017-06-14,35.6871,-120.3187,150.0
fire_00229,1dfae538-fd95-4454-865d-3d74e4b56665,Westfall Fire,2017-06-15,37.36914,-120.0088,63.0
fire_00230,380df891-161a-44c7-a244-d7dda9d5fd32,Canyon Fire,2017-06-15,33.950382,-116.884446,105.0
fire_00231,57b7776f-bae7-4b14-b94c-65806e002a88,Nuevo Fire,2017-06-15,33.79925,-117.11659,28.0
fire_00232,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6,Skyway Fire,2017-06-16,39.69717,-121.75417,134.0
fire_00233,7cae5704-9ba2-487c-a48b-bb440c95da6e,Shore Fire,2017-06-16,35.90092,-120.93371,32.0
fire_00234,c982daaa-a785-4dfc-a366-1950974028af,Lake Fire,2017-06-17,34.55607,-118.60703,850.0
fire_00235,ffb57bcc-80f7-4299-bfcf-c9be3b66d5ff,Bolla Fire,2017-06-18,40.32063,-122.83208,60.0
fire_00236,294c531a-3299-4038-baa8-c2a92d38d10a,Lambs Fire,2017-06-18,33.90965,-116.9669,10.0
fire_00237,54bad310-3a96-4019-b64d-61d00c559e6c,Smiley Fire,2017-06-18,33.98639,-117.21314,153.0
fire_00238,b3695ebc-e761-4577-8439-6330bed36594,Road Fire,2017-06-18,37.02081,-119.95136,25.0
fire_00239,1b01181e-fbcb-4dc4-86ec-cfddc864cc34,Highway Fire,2017-06-18,35.53456,-118.66733,1522.0
fire_00240,bfa879b5-b526-4114-9137-51d3ea3ad336,Trellis Fire,2017-06-18,33.71025,-117.31924,26.0
fire_00241,f173524a-ae01-47f5-942d-5e90c2b96469,Bogus Fire,2017-06-18,41.93006,-122.36545,56.0
fire_00242,949e577d-86c2-4def-b25a-c24aa014f4d9,Toll Fire,2017-06-22,38.07481,-122.23004,39.0
fire_00243,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,Holcomb Fire,2017-06-19,34.2976,-116.826,1503.0
fire_00244,5882937b-ffce-43af-9e0a-00dcddde214a,Evans Fire,2017-06-19,39.71101,-120.02325,168.0
fire_00245,8740caa0-f86c-4103-b830-0435b9933a2b,Orange Fire,2017-06-21,37.82934,-120.68992,65.0
fire_00246,d515cbcc-376e-4bc7-adea-189eff5a7735,Quimby Fire,2017-06-21,37.33454,-121.76323,54.0
fire_00247,981484d0-711c-4a7b-9adc-23c9b29f9fae,Highway Fire,2017-06-22,39.364,-121.4143,21.0
fire_00248,1b1ba02e-9db3-4224-9d8d-06d5df529f16,Lone Fire,2017-06-22,39.38416,-121.5786,111.0
fire_00249,0ed54526-1296-4863-ae40-613ee456899d,Creek Fire,2017-06-23,36.27306,-120.65185,357.0
fire_00250,982c81ca-ebe5-4591-986d-1f3e2e4cc13c,Paskenta Fire,2017-06-24,40.10282,-122.27379,42.0
fire_00251,c940ef85-44ce-4684-bce3-7cbbf180cefb,Placerita Fire,2017-06-25,34.37443,-118.49343,760.0
fire_00252,49a9074c-c30b-4042-9ffd-1a10f9d9bf1d,Black Fire,2017-06-25,33.1683,-116.77342,36.0
fire_00253,ca0c9a5f-7a1a-4903-b790-6eb3e85e7e64,Manzanita Fire,2017-06-26,33.530045,-116.594422,6309.0
fire_00254,91d07ea9-cf5f-489c-aa4f-97fa6c0fb8a4,King Fire,2017-06-26,40.703775,-122.645079,19.0
fire_00255,81b37451-57b5-4050-a54d-e9750f84a567,Hill Fire,2017-06-26,35.4025,-120.4992,1626.0
fire_00256,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,Latrobe Fire,2017-06-27,38.45822,-120.92162,35.0
fire_00257,243567d6-2692-4978-88f5-1bbfc7b818a6,Pine Fire,2017-06-27,37.9775,-122.65749,38.0
fire_00258,7696644d-0908-4149-8d6e-aa50c1233d67,Sloane Fire,2017-06-27,32.7789,-116.8516,25.0
fire_00259,a3159a43-d38c-4655-9acf-371bc9a6213b,Mart Fire,2017-06-27,34.14575,-117.17813,670.0
fire_00260,2c00a509-af87-418f-b888-edc8ec450f1f,Shore Fire,2017-06-26,41.93323,-124.19629,28.0
fire_00261,5da65d7f-cc75-4c0c-b221-1a1e3000a120,Ranch Fire,2017-06-29,37.3344,-121.71752,85.0
fire_00262,c171dc75-9d35-4c58-b787-032067b16ae7,Alvarado Fire,2017-06-28,35.947,-120.87492,15.0
fire_00263,a0ba8679-406a-491b-a20b-bba55d63bc5b,Battle Fire,2017-06-28,41.85763,-121.29581,562.0
fire_00264,d36387df-af2a-4b20-a94f-589fdccf67cd,Ben Fire,2017-06-28,37.3762,-119.9646,558.0
fire_00265,4ac3161f-79e7-494f-88e4-72a69ef1d96b,Tarina Fire ,2017-06-30,35.38298,-118.80123,1200.0
fire_00266,abe2311a-4ce6-4300-9716-4fb3fe538c75,Lockwood Fire,2017-06-29,35.96275,-121.08753,42.0
fire_00267,d1ec9e43-04bd-4926-8362-5e04afe39c90,Topanga Fire,2017-06-29,34.03941,-118.58624,55.0
fire_00268,6f2f8dc0-b930-435e-a622-d3585dcac067,Stokes Fire,2017-06-29,34.10446,-118.70294,41.0
fire_00269,2b043a7e-234c-43f7-852c-21fcb9ddc200,Oak Fire,2017-07-01,40.69554,-122.0122,128.0
fire_00270,c99fe9af-6d6b-435a-9084-2248905ad251,Brewer Fire,2017-07-02,39.08382,-121.06656,10.0
fire_00271,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,Lisa Fire,2017-07-02,33.913089,-117.096233,11.0
fire_00272,97d63e17-e546-49ae-add6-e3b5fa71cb4c,Desabla Fire,2017-07-02,39.8629,-121.6268,14.0
fire_00273,3980fbbb-d17b-4deb-83a4-9af2290b5272,Spring Fire,2017-07-02,37.4591,-119.921,225.0
fire_00274,e3e75be1-8dea-4022-975b-34a0f25b57c0,Derrick Fire,2017-07-02,36.269125,-120.620791,1562.0
fire_00275,b51d7a8d-f768-453e-abb4-665b74998b21,Timber Fire,2017-07-03,33.96896,-117.25411,30.0
fire_00276,d4f1fc5e-b877-41ee-b491-8e92ded4984f,Canyon Fire,2017-07-03,33.91806,-116.99321,10.0
fire_00277,2f97537a-1333-4dfc-b7a3-b7bf9400ffdd,Lago Fire,2017-07-03,33.87739,-117.16215,50.0
fire_00278,9668cfe5-b636-4147-bce1-da8e8b3fb5c2,Valley Fire,2017-07-04,36.85596,-121.30983,34.0
fire_00279,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,Silver Fire,2017-07-04,34.304722,-117.3125,13.0
fire_00280,36d953e8-265f-4b05-831e-42eb2298b208,Freedom Fire,2017-07-04,36.81476,-119.51592,57.0
fire_00281,252345dd-886b-4bd2-90b9-161727a2fc2d,Jurupa Fire,2017-07-04,33.99316,-117.48405,35.0
fire_00282,6ae3d56e-0258-49f5-9e71-5b5abe141479,Lakeland Fire,2017-07-04,39.53944,-121.54722,18.0
fire_00283,f6970f10-0498-4f4c-8e0c-d4b7e4fbf888,Grade Fire,2017-07-04,34.20599,-118.98603,50.0
fire_00284,60770d23-70db-46f1-a19a-a23eaa409125,Eagle Fire,2017-07-04,33.85323,-117.48195,205.0
fire_00285,0a664214-c090-4889-8439-06836f89d830,Globe Fire,2017-07-05,36.10858,-118.81979,21.0
fire_00286,b383e4bd-6815-4624-936c-be57715ce50e,Fay Fire,2017-07-05,41.3975,-122.8428,496.0
fire_00287,f75027cb-2526-4524-989f-71d0d56353ec,Axel Fire,2017-07-08,38.7803,-120.97111,74.0
fire_00288,b3a6b47f-105b-4f66-b12a-76c563457a5d,Lake Fire,2017-07-08,37.64898,-120.4925,62.0
fire_00289,89f34aa8-eaf3-4d19-8ef0-005102e82831,Auberry Fire,2017-07-05,36.95104,-119.65621,91.0
fire_00290,7d77d3d1-40b5-40ab-8a53-2550f2001094,Gold Fire,2017-07-05,38.20176,-120.67848,22.0
fire_00291,a7509e35-3083-4306-bcce-ebf6d101b62a,Winters Fire,2017-07-06,38.49521,-122.0251,1700.0
fire_00292,ea019efb-52d2-4f08-8d04-20b680e2361b,Quail Fire,2017-07-06,35.59904,-119.08312,1626.0
fire_00293,5a43b164-04d0-46ea-992e-ea5aa283305f,Alamo Fire,2017-07-06,35.0179,-120.3223,28687.0
fire_00294,1652d79a-f4fc-4151-a0d1-1b7366730f47,Hawk Fire,2017-07-07,35.77896,-118.89627,2940.0
fire_00295,eeef101a-3a50-4407-8e6d-cd80d0d07599,Daulton Fire,2017-07-07,37.09773,-120.02027,90.0
fire_00296,bc89aab5-5f30-46a2-9881-6dbae22893b6,Christmas Fire,2017-07-07,33.763304,-117.314994,33.0
fire_00297,8816f0da-0818-499a-9ff6-ba4fd56ca7c8,Wall Fire,2017-07-07,39.45352,-121.41222,6033.0
fire_00298,67c20627-e6cb-4900-9f40-01e8da154a53,Bryant Fire,2017-07-07,34.07612,-117.06765,74.0
fire_00299,effeee13-51d7-4cf2-a62f-93b47b34605a,Tower Fire,2017-07-07,35.346,-120.62825,58.0
fire_00300,932a3f2f-6c0e-42a6-b357-f333774b4ea8,Banderilla Fire,2017-07-07,37.65963,-120.34802,36.0
fire_00301,248bba19-4fdf-4285-a210-1334454ad80a,Deer Complex,2017-07-08,37.87808,-121.78677,231.0
fire_00302,2ec4e814-477b-47e7-a36b-4da26f94e277,North Fire,2017-07-15,40.48972,-122.38619,10.0
fire_00303,dfd1e0d9-42b5-436a-aa83-ffcbbb7a6145,Whittier Fire,2017-07-08,34.55096,-119.9494,18430.0
fire_00304,f09f75ff-d9fe-4a25-89d0-75dc98d1fe30,Dode Fire,2017-07-13,41.72163,-121.30451,410.0
fire_00305,51bf0e2a-7f1f-4fe1-aeaa-70510ad42d0e,Orleans Complex,2017-07-26,41.59,-123.501,27276.0
fire_00306,743b2276-742e-4d25-be9b-60364ca880f6,Stone Fire,2017-07-09,35.42433,-120.47322,340.0
fire_00307,2adaf964-e996-4e55-a616-ac42375ee156,Willow Fire,2017-07-08,38.02929,-122.25544,370.0
fire_00308,5a52750e-30a0-4d26-a75b-58f79e1e24f4,West Fire,2017-07-08,39.06308,-121.303,50.0
fire_00309,fd82cbd0-ec25-461c-aef1-4c0c92060348,Rosado Fire,2017-07-12,38.67474,-121.06088,13.0
fire_00310,a21faf4f-3628-4e24-ac64-8471d9d12560,Parkfield Fire,2017-07-08,35.86949,-120.57894,1816.0
fire_00311,de1788c0-2996-40cf-9f76-2920b210d6a9,Benson Fire,2017-07-08,40.29118,-122.42606,29.0
fire_00312,6ee351a7-9382-48bc-a161-b417f7560ff9,Garza Fire,2017-07-09,35.93273,-120.20014,48660.0
fire_00313,79fd7b45-381a-4819-9dc7-f80a98010809,Honcut Fire,2017-07-10,39.37192,-121.53865,166.0
fire_00314,61cc4072-7db6-4fd2-bc9a-652728780c67,Farad Fire,2017-07-10,39.439722,-120.027222,747.0
fire_00315,9a1a4247-479d-46ff-99cc-4251c5e333fa,Felipe Fire,2017-07-10,37.25014,-121.68562,70.0
fire_00316,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,Rebie Fire,2017-07-12,39.50475,-121.33785,10.0
fire_00317,a26038b9-df04-4ade-b918-0c4fb9a8dbcf,Mesa Fire,2017-07-17,34.72379,-120.13249,50.0
fire_00318,1348f32a-510f-4ad3-971f-b75b9cf9f0c0,Bridge Fire,2017-07-14,34.09773,-117.10567,460.0
fire_00319,04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d,Jennings Fire,2017-07-11,32.84796,-116.85396,400.0
fire_00320,f7b03fae-de58-4674-9f4f-d3e9d2762d84,Long Valley Fire,2017-07-11,40.07045,-120.14013,83733.0
fire_00321,580ce9d9-b8dc-4dc1-9f10-11bf48df9492,Lariat Fire,2017-07-11,37.39801,-121.8179,101.0
fire_00322,6f9581fa-7c8a-45d1-988d-0a299fc15d62,Quail Fire,2017-07-12,38.18303,-120.85322,59.0
fire_00323,bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82,Washington Fire,2017-07-13,33.62613,-117.07975,32.0
fire_00324,826b4661-020b-425d-84ec-9426c39839e7,Hidden Fire,2017-07-12,34.149,-117.189,46.0
fire_00325,bf2e0a34-e600-4e21-9135-168e28c2893d,Spaletta Fire,2017-07-12,38.08055,-122.77846,35.0
fire_00326,e6626b0a-428c-442f-9ec5-591effef172d,Navajo Fire,2017-07-13,33.77896,-117.24091,10.0
fire_00327,13dedbc3-8b85-4f64-b3db-89ed81ed4f1d,Reservation Fire,2017-07-16,36.66684,-121.74826,40.0
fire_00328,95cd2f17-1278-4cc9-90f4-000e4eba415a,Grade Fire,2017-07-16,39.30125,-123.28825,900.0
fire_00329,9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,Detwiler Fire,2017-07-16,37.61757,-120.21321,81826.0
fire_00330,7f742021-ea49-4de5-89a2-f5b9d05d6bbb,Range Fire,2017-07-17,39.13207,-123.10227,20.0
fire_00331,f44aec62-5d1d-422f-9ff9-dbef80e4e27f,Park Fire,2017-07-17,35.95911,-120.55579,1649.0
fire_00332,0726d9f7-2baa-4652-b1d6-cbab45783f64,Sand Fire,2017-07-17,39.01224,-122.20127,70.0
fire_00333,2f9f1bf9-6188-46a2-b91f-f212cdd21528,Maria Fire,2017-07-17,38.29113,-120.62177,117.0
fire_00334,f568b94d-f388-4231-8aac-ac2572ca872d,Centerville Fire,2017-07-17,41.45589,-120.56933,15.0
fire_00335,1ba1f29a-5281-4f53-857d-106ae5e7db84,Murphy Fire,2017-07-17,38.86056,-122.62382,40.0
fire_00336,80844950-65c8-44ec-b63a-7e51412fea0c,Fox Fire,2017-07-17,36.18815,-118.78928,59.0
fire_00337,2f2a4afd-06f1-4b57-b3f2-db8e3d9ac05c,I-5 Fire,2017-08-24,36.05187,-120.05404,2312.0
fire_00338,82689e99-9158-4403-b8c5-bababc3c81f6,Sway Fire,2017-08-01,40.39799,-123.57562,19.0
fire_00339,27759042-9df3-4d57-951e-f5727bcf013f,Hudson Fire,2017-07-18,34.94373,-119.44751,1083.0
fire_00340,3c61a039-cf71-40da-89e9-bcc5a62e2c1a,Laverne Fire,2017-07-18,40.47106,-122.43608,180.0
fire_00341,244961af-65d5-472b-972f-e02df96e9ccb,Ellis Fire,2017-07-18,33.75526,-117.25075,72.0
fire_00342,7a317400-8838-4fd4-8c2f-b8c12add5d6a,Hogback Fire,2017-07-18,36.64404,-118.99944,58.0
fire_00343,eff9d678-293f-43aa-96af-c5cf3203b31f,Roadrunner Fire,2017-07-30,36.0226,-118.94252,2289.0
fire_00344,1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e,Twist Fire,2017-07-30,37.90014,-120.36005,124.0
fire_00345,ce6fb2ba-9799-4b36-a64f-8bf02392d6ee,Gorman Fire,2017-07-28,34.792882,-118.851943,135.0
fire_00346,ee20b421-06cd-40d2-a22c-0f9e8ddeee71,Placentia Fire,2017-07-28,33.81976,-117.18552,63.0
fire_00347,1eef0c21-122b-4522-80d1-edf08c82c777,Willms Fire,2017-07-18,37.81827,-120.65764,19.0
fire_00348,510c877d-b80b-423f-b7e0-4276ce646f4a,Humboldt Fire,2017-07-19,39.76243,-121.74121,103.0
fire_00349,a95302d3-8574-4900-9d2a-daa33c55b70e,Minerva Fire,2017-07-29,39.9034,-120.9761,4310.0
fire_00350,51e42770-97b4-4204-af57-8ab56992eb71,Jacksonville Fire,2017-07-29,37.905545,-120.408135,675.0
fire_00351,7dd19215-986b-4365-a40d-2267b4a05de0,Zenon Fire,2017-07-20,35.06472,-120.5634,47.0
fire_00352,d9f83833-30c4-448d-b2ca-c5a63791b83d,Grizzly Fire,2017-07-21,39.36902,-120.97586,10.0
fire_00353,2fd950a8-fadb-467c-ab59-88e7ea007738,Ranch Fire,2017-07-26,38.559707,-120.70013,140.0
fire_00354,0d93e84b-8460-4d5d-946c-630ade76747d,Elephant Fire,2017-07-20,36.22265,-119.06598,416.0
fire_00355,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,Latrobe Fire,2017-07-26,38.5181,-121.104,1268.0
fire_00356,7b95ce91-9581-4fe6-887d-ab1bf6420205,Weller Fire,2017-07-26,37.44485,-121.84108,51.0
fire_00357,be5275b7-1472-4423-a9c8-0f2491179150,Marble Fire,2017-07-19,41.478,-123.506,319.0
fire_00358,84c8a735-9e8f-4310-84ab-39079ad1ea14,Dollar Fire,2017-07-22,34.20152,-117.14466,85.0
fire_00359,918e4e6c-7814-42ed-9cd5-aa11d29367da,Lost Fire,2017-07-22,33.34659,-116.66107,255.0
fire_00360,a441e39a-1be1-4be5-8c07-b32bc6f07df0,Seine Fire,2017-07-22,34.139,-117.199,20.0
fire_00361,855e28e2-753b-4c36-bf39-27ace518776d,Woodland Fire,2017-07-25,38.69775,-120.73757,13.0
fire_00362,907cd7cd-cc26-4529-a9f8-cee1e1560086,Olive Fire,2017-07-24,35.7751,-120.23656,150.0
fire_00363,ebcee501-5709-4382-8eab-d8595ba6606d,Spenceville Fire,2017-07-24,39.06522,-121.3519,39.0
fire_00364,e8ebb6f2-16f5-4342-bce1-d36ff9c9422c,Castro Fire,2017-07-23,36.96607,-121.55552,78.0
fire_00365,1d8a8aaf-f294-46e1-8224-6ea3e8c39634,High Fire,2017-07-23,34.41204,-117.03031,170.0
fire_00366,a3bd6249-555a-4ee1-99c0-69333d71bdfb,Live Fire,2017-07-28,40.1583,-122.3209,57.0
fire_00367,77ab4672-c61f-488f-a165-acb40eeac713,Greenhorn Fire,2017-07-27,39.16826,-120.95498,15.0
fire_00368,09f55a45-f261-492f-b496-8744d878ef57,Falls Fire,2017-08-01,37.65986,-120.31157,20.0
fire_00369,00a13d84-415e-4106-aa31-2e664ed9eabf,Sky Fire,2017-07-29,40.69259,-122.17384,17.0
fire_00370,e9862c12-da9f-4205-9993-91a3b1437de4,Hill Fire,2017-07-29,41.9808,-121.9741,155.0
fire_00371,fd0a69a3-91d5-422b-bab4-dc6a4b0de134,Largo Fire,2017-07-30,38.538332,-121.039267,236.0
fire_00372,0f4499f5-846c-4791-994e-81df04fe691a,Garden Fire,2017-07-30,35.543,-118.654,1350.0
fire_00373,75fb489f-1e3e-4929-a6fb-a288416b96e0,Independence Fire,2017-07-31,38.70289,-122.90217,11.0
fire_00374,32a79e9b-8ce3-477e-b698-2eb16ef66aac,Mile Fire,2017-07-31,34.19076,-117.26969,100.0
fire_00375,3dcf54bc-89f5-41b3-b797-5dcdf0e629e8,Rose Fire,2017-07-31,33.689092,-117.396404,200.0
fire_00376,5367822f-b489-4da5-b90e-c5b2c8abf318,Sandy Fire,2017-08-02,40.79902,-123.39253,32.0
fire_00377,47dd7f12-4141-473e-b2c1-2e625df3b784,Camatta Fire,2017-08-02,35.4403,-120.2913,70.0
fire_00378,a1554868-0f98-41d4-9132-1f0bbf10b22c,Red Fire,2017-08-02,35.40357,-120.28037,460.0
fire_00379,dd6c5dfb-e5f5-4c1b-ab7f-aa9f3a4f60fc,Saw Fire,2017-08-03,40.11794,-123.76099,85.0
fire_00380,093bdb67-4c14-402d-a034-3714b7125c49,Bryant Fire,2017-08-03,34.08492,-117.03826,325.0
fire_00381,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,Rincon Fire,2017-08-03,34.23925,-117.85182,10.0
fire_00382,e1582691-805c-4627-b20b-e5e8ba110f20,Blocksburg Fire,2017-08-03,40.27582,-123.64281,30.0
fire_00383,21714c67-dc5a-4d86-8794-79d85f87b71b,Bottle Fire,2017-08-08,38.94599,-122.81135,62.0
fire_00384,58d62aeb-29f5-45f5-93ac-a657b0708149,Stewart Fire,2017-08-04,34.009026,-117.239099,122.0
fire_00385,e4834d78-fd4a-44b4-8669-52cbdc41113d,Calgary Fire,2017-08-05,35.70639,-118.47307,50.0
fire_00386,d3213d2a-4b10-4eef-b8df-bdebc5cd948f,Chilcoot Fire,2017-08-06,39.75371,-120.1397,1020.0
fire_00387,93fe220b-0458-4e26-827c-93883093681e,W-2 Fire,2017-08-06,41.11989,-120.74968,530.0
fire_00388,06664fe1-c56c-4a00-833c-f9f3f6d6d18f,Poslin Fire,2017-08-06,39.888,-120.066,859.0
fire_00389,ab009bd1-6784-4fda-a931-532520742a8b,Reed Fire,2017-08-07,33.57139,-116.8247,92.0
fire_00390,e65c3e0b-08d9-43cf-b1ac-8e57d5f407fc,Country Fire,2017-08-07,35.86596,-120.64584,82.0
fire_00391,9eb07177-e62a-4f5a-adeb-e95508e31959,Ruth Complex,2017-08-07,40.17598,-123.36882,4736.0
fire_00392,09e74687-85e7-488f-a5c8-8a11f75ab7d8,Rose Fire,2017-08-10,34.92907,-118.9267,338.0
fire_00393,a8ab00de-6074-45a0-9e3d-f43b090e8346,Tilton Fire,2017-08-11,37.14653,-121.68165,100.0
fire_00394,a43d0b54-a91e-40ba-b121-2e0f067201b6,Paskenta Fire ,2017-08-10,39.87983,-122.5415,15.0
fire_00395,4b885d8c-8951-46c5-a3d1-520cfd0ac964,Canyon Fire,2017-08-11,38.49336,-122.2483,114.0
fire_00396,bae69034-3bf6-48c3-a642-d0242cf090f9,Nuevo Fire,2017-08-13,33.797216,-117.124538,19.0
fire_00397,e6308517-0b7c-4efb-9369-b9aa3fe3ad14,Yankee Fire,2017-08-11,35.7908,-120.77485,775.0
fire_00398,f0dbf1f5-9f21-4d11-a432-d32f7f18c412,Ward Fire,2017-08-13,41.99279,-122.9401,41.0
fire_00399,c57ff6c2-e5df-48c5-831c-1dbad73df5ef,Blaine Fire,2017-08-13,33.98212,-117.30819,1500.0
fire_00400,8779fe43-665b-4643-a730-6344c44018c7,Coronado Fire,2017-08-13,37.62823,-120.30046,125.0
fire_00401,2995e2b3-f18d-44ec-952f-9f148b8354d9,Empire Fire,2017-08-01,37.644,-119.618,8094.0
fire_00402,b02ec4f1-ac5c-4b22-b7fa-5834af16d807,South Fork Fire,2017-08-14,37.538,-119.598,7000.0
fire_00403,c3ad74dc-6842-463f-8808-05161a8ba570,Mias Fire,2017-08-14,33.95036,-116.88066,600.0
fire_00404,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,Corner Fire,2017-08-17,40.92602,-121.5935,17.0
fire_00405,a1b6ff5e-0533-408c-b02a-3061f60fb263,Hills Fire,2017-08-19,33.87679,-117.00258,168.0
fire_00406,f31a117a-572a-4956-9797-ad08e3933bb7,Beale Fire,2017-08-20,39.1234,-121.32957,867.0
fire_00407,3becdf3e-b110-41ab-86ce-645e041d296f,Toll Fire,2017-08-20,39.9864,-120.89746,186.0
fire_00408,490ae25d-c3d8-4a90-9e75-0ad85e0f629f,Eclipse Complex,2017-08-15,41.841,-123.474,78698.0
fire_00409,345f6faa-9946-418e-8a60-d5cb9efb3af4,Indian Fire,2017-08-02,36.257,-118.296,2295.0
fire_00410,2f1b8cff-f7d6-4459-866b-7c84bd531dcc,Eclipse Fire,2017-08-21,32.65003,-116.42907,200.0
fire_00411,687e2987-2306-477b-bbaf-0d5465eb1e7c,Young Fire,2017-08-07,41.853,-123.676,3142.0
fire_00412,3e005fd9-11a4-4145-a71f-8a4cf9a1341a,Parker 2 Fire,2017-08-03,41.466,-120.321,7697.0
fire_00413,89b5d4db-ce4e-43b9-8618-f89088d35ee1,Range Fire,2017-08-22,37.72543,-121.90516,200.0
fire_00414,83d87ff0-be6c-46fa-ab96-b9845d5d4edc,Juniper Fire,2017-08-23,36.099681,-120.443545,31.0
fire_00415,1f8d9fe1-e644-4f53-88ae-4418cc0b4451,Montezuma Fire,2017-08-26,33.20988,-116.46989,62.0
fire_00416,bfc6b8e4-8021-44ca-8f92-58c724682ba1,Peg Fire,2017-08-26,40.80968,-120.48641,157.0
fire_00417,becd0762-0e22-4c54-a1c5-3ecd3660dd70,Vestal Fire,2017-08-26,40.29831,-122.70449,40.0
fire_00418,90473f02-6572-4a9b-9451-1a18a4bee1ed,Flat Fire,2017-08-26,36.93332,-119.43376,111.0
fire_00419,399dba2c-02c1-4756-a76d-1198d0e838ed,Mines Fire,2017-08-27,37.56181,-121.56425,44.0
fire_00420,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,Bodega Fire,2017-08-27,38.26294,-122.71998,18.0
fire_00421,78754c68-2800-4c5d-aff0-ab0b399ab5ce,Canyon Fire,2017-08-27,33.6444,-117.3968,46.0
fire_00422,386b7562-fe70-490b-a92c-a3c21eece0c2,Hill Fire,2017-08-27,36.7279,-119.28241,69.0
fire_00423,18a2b3d6-d86e-4147-ab42-d45b8792e98a,Translator Fire,2017-08-28,41.02705,-123.63721,40.0
fire_00424,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,Sandra Fire,2017-08-28,38.34421,-120.72274,10.0
fire_00425,c8ebf0c1-e560-4e22-a946-129af8699dfb,Pier Fire,2017-08-29,36.15356,-118.74103,36556.0
fire_00426,f8cd3b44-ec6b-4338-9edc-ebd879a8aafc,Bradley Fire,2017-08-28,41.222,-122.27499,54.0
fire_00427,7c9253af-4c43-41bb-b1de-44af15e0d83e,Ponderosa Fire,2017-08-29,39.57701,-121.30209,4016.0
fire_00428,9989e07d-5125-472d-9601-0d7158b13073,Railroad Fire,2017-08-29,37.44663,-119.64622,12407.0
fire_00429,b77ff66d-d8ee-49c9-bd0f-92a4350a095a,Mud Fire,2017-08-29,40.43962,-120.22215,6042.0
fire_00430,62b8a6af-700a-4c93-85d5-a9b85a30faf5,Owens Fire,2017-08-29,41.99483,-121.90077,55.0
fire_00431,71ea2924-bc37-44f4-b454-47eff22e426c,Slinkard Fire,2017-08-29,38.655,-119.55425,8925.0
fire_00432,5e01dba8-3d59-41a6-ba60-d78d874eba42,4-4 Fire,2017-08-30,41.4844,-120.36659,28.0
fire_00433,f571f91e-bc07-450c-8822-3ecc61a27863,Pleasant Fire,2017-08-30,39.34292,-121.12004,392.0
fire_00434,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8,4-10 Fire,2017-08-30,41.64469,-120.31814,27.0
fire_00435,4adae6c4-71c9-46d1-9743-e04f186b2c3e,Coalinga Fire,2017-08-30,36.36113,-120.32685,102.0
fire_00436,62a6c794-97db-4b57-9033-958bcf2e5a99,Miller Fire,2017-08-31,40.03697,-123.64214,34.0
fire_00437,220a986e-6d2c-4893-9473-232d1e1abf0c,Helena - Fork Fire,2017-08-30,40.76025,-123.10003,21846.0
fire_00438,1e9d7aca-8862-4dff-a8af-5f687afdfda0,Castaic Fire,2017-08-31,34.52055,-118.62882,30.0
fire_00439,10a447c8-708f-44a3-8679-251500c761d6,Border Fire,2017-09-01,32.6001,-116.76997,130.0
fire_00440,68328f20-5aed-404d-8c29-81b4b69e8439,Summit Complex,2017-07-31,38.329,-119.782,5247.0
